vertex_id,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
137,0.031877191441932205,0.41018683617148594,0.031877191441932205,0.031877191441932205,,0.6725961813971507,0.3561964483095865,0.0009291191140260356,0.403934671760066
138,0.036238441366229515,0.5543484306557316,0.036238441366229515,0.036238441366229515,,0.7432347098449462,0.29717955067854823,0.0012696739914831046,0.4357429481450371
139,0.03112974501579545,0.3789184298379778,0.03112974501579545,0.03112974501579545,,0.6160145584681853,0.3649546584481058,0.0007301849379421608,0.425237457643791
140,0.04329819242988394,0.6845012882438521,0.04329819242988394,0.04329819242988394,,0.8497711715220587,0.33625648819151194,0.0010744711693118272,0.4169913979313722
141,0.03761102002259702,0.32446860279765516,0.03761102002259702,0.03761102002259702,,0.7624126090133939,0.23411992627026063,0.0011523810177864254,0.423833031587356
142,0.014808272263596782,0.12505756171558163,0.014808272263596782,0.014808272263596782,0.0,0.32450840953546095,0.15644628517668474,0.0006111597980823435,0.4590431508844382
143,0.02056708912112799,0.13035272851217544,0.02056708912112799,0.02056708912112799,0.0,0.4366663177351036,0.15463147329063492,0.0008843516791222046,0.4464576998074997
144,0.03536596710149608,0.534264913317434,0.03536596710149608,0.03536596710149608,,0.7422329541471857,0.2922611993646264,0.001183252678125639,0.4007413071850281
145,0.03824621337004162,0.7191880967786145,0.03824621337004162,0.03824621337004162,,0.7912736252956857,0.3490279848383148,0.0009014148289224162,0.4310860657394238
146,0.019822072462161135,0.1529863152351837,0.019822072462161135,0.019822072462161135,,0.41452878051136843,0.34531003358943524,0.0004787158747315529,0.43596377134381964
147,0.019255006084038063,0.1657415870132894,0.019255006084038063,0.019255006084038063,0.0,0.40733693899294837,0.16005155106607064,0.0009314485149225882,0.46283375747288896
148,0.020728807438665727,0.10066637417552371,0.020728807438665727,0.020728807438665727,0.0,0.41223945872899664,0.13587276913331037,0.0008305930340551642,0.39202730520010287
149,0.018398695813811674,0.07348127130223778,0.018398695813811674,0.018398695813811674,0.0,0.39432266889708406,0.07195273860755586,0.0008468327299233355,0.4374480042839578
150,0.031478781494689204,0.5791580799265494,0.031478781494689204,0.031478781494689204,,0.6628505457573349,0.2703491401338188,0.0010275637564059641,0.44078351397215504
151,0.04258882545511921,0.5603566214372988,0.04258882545511921,0.04258882545511921,,0.9055552189935576,0.2867244170941688,0.0010881600387079614,0.42263111053516905
152,0.03656785078274529,0.2568472251072182,0.03656785078274529,0.03656785078274529,,0.7483324238682003,0.12441497947581198,0.0011143528078632052,0.4197770196317395
153,0.02156466524094635,0.21414679281301005,0.02156466524094635,0.02156466524094635,0.0,0.4740263645691472,0.22639579046139055,0.0008774396841591697,0.4376962830985494
154,0.015580470351692625,0.14890446755771816,0.015580470351692625,0.015580470351692625,0.0,0.3556397849887282,0.1602388121717095,0.0007278506010344334,0.4055030565375187
155,0.01907889846004718,0.08686185342766782,0.01907889846004718,0.01907889846004718,0.0,0.37915185160056747,0.11395280180445601,0.0007597381740867702,0.41697833409464335
156,0.02936142125679005,0.3164483500565974,0.02936142125679005,0.02936142125679005,,0.5943751149099084,0.2781616856391888,0.0008556533019394266,0.40128982584566136
157,0.04199602939999648,0.7418767407469298,0.04199602939999648,0.04199602939999648,,0.8669721295784995,0.3665249174543178,0.001118197247533343,0.3935126694069759
